Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - São Paulo
Hiper c/ Diabete por Município
Período:Fev/2010
"Município";"Hiper_c/_Diabete"
"353520 PALMEIRA D'OESTE";4
"353530 PALMITAL";7
"353540 PANORAMA";181
"353550 PARAGUACU PAULISTA";2
"353570 PARAISO";1
"353580 PARANAPANEMA";2
"353600 PARAPUA";2
"353610 PARDINHO";1
"353620 PARIQUERA-ACU";2
"353700 PEDREGULHO";1
"353730 PENAPOLIS";3
"353770 PIACATU";2
"353790 PILAR DO SUL";13
"353800 PINDAMONHANGABA";17
"353920 PIRAPOZINHO";8
"353940 PIRATININGA";2
"353950 PITANGUEIRAS";5
"353980 POA";55
"354020 PONTAL";12
"354060 PORTO FELIZ";2
"354070 PORTO FERREIRA";4
"354075 POTIM";1
"354080 POTIRENDABA";7
"354090 PRADOPOLIS";1
"354130 PRESIDENTE EPITACIO";2
"354200 QUINTANA";1
"354250 REGINOPOLIS";1
"354260 REGISTRO";11
"354330 RIBEIRAO PIRES";20
"354340 RIBEIRAO PRETO";1
"354380 RINOPOLIS";1
"354390 RIO CLARO";18
"354430 ROSEIRA";4
"354515 SALTINHO";2
"354520 SALTO";26
"354530 SALTO DE PIRAPORA";5
"354560 SANTA ADELIA";2
"354610 SANTA CLARA D'OESTE";1
"354630 SANTA CRUZ DAS PALMEIRAS";12
"354640 SANTA CRUZ DO RIO PARDO";6
"354670 SANTA GERTRUDES";1
"354680 SANTA ISABEL";10
"354730 SANTANA DE PARNAIBA";16
"354750 SANTA RITA DO PASSA QUATRO";4
"354780 SANTO ANDRE";60
"354810 SANTO ANTONIO DO JARDIM";1
"354850 SANTOS";75
"354890 SAO CARLOS";18
"354925 SAO JOAO DE IRACEMA";2
"354960 SAO JOSE DO BARREIRO";1
"354970 SAO JOSE DO RIO PARDO";6
"354980 SAO JOSE DO RIO PRETO";70
"354990 SAO JOSE DOS CAMPOS";91
"354995 SAO LOURENCO DA SERRA";8
"355010 SAO MANUEL";16
"355040 SAO PEDRO";2
"355060 SAO ROQUE";8
"355070 SAO SEBASTIAO";7
"355080 SAO SEBASTIAO DA GRAMA";1
"355100 SAO VICENTE";33
"355130 SEBASTIANOPOLIS DO SUL";1
"355170 SERTAOZINHO";54
"355230 SUD MENNUCCI";3
"355250 SUZANO";56
"355270 TABATINGA";10
"355340 TANABI";6
"355360 TAPIRATIBA";4
"355400 TATUI";43
"355470 TORRINHA";1
"355480 TREMEMBE";10
"355500 TUPA";16
"355570 UNIAO PAULISTA";2
"355600 URUPES";4
"355640 VARGEM GRANDE DO SUL";4
"355645 VARGEM GRANDE PAULISTA";18
"355700 VOTORANTIM";10
"355710 VOTUPORANGA";14
"355720 CHAVANTES";6
"Total";2251
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
