Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - São Paulo
Hiper c/ Diabete por Município
Período:Abr/2010
"Município";"Hiper_c/_Diabete"
"352920 MARTINOPOLIS";1
"352930 MATAO";9
"352960 MERIDIANO";3
"352980 MINEIROS DO TIETE";9
"352990 MIRACATU";1
"353050 MOCOCA";9
"353060 MOGI DAS CRUZES";25
"353070 MOGI GUACU";6
"353080 MOGI MIRIM";12
"353090 MOMBUCA";2
"353140 MONTE APRAZIVEL";1
"353190 MORRO AGUDO";3
"353240 NAZARE PAULISTA";3
"353250 NEVES PAULISTA";2
"353280 NOVA ALIANCA";4
"353290 NOVA EUROPA";12
"353350 NOVO HORIZONTE";8
"353430 ORLANDIA";3
"353460 OSVALDO CRUZ";1
"353470 OURINHOS";18
"353490 PACAEMBU";1
"353500 PALESTINA";3
"353510 PALMARES PAULISTA";2
"353530 PALMITAL";5
"353540 PANORAMA";43
"353550 PARAGUACU PAULISTA";10
"353580 PARANAPANEMA";1
"353600 PARAPUA";1
"353610 PARDINHO";5
"353620 PARIQUERA-ACU";1
"353700 PEDREGULHO";1
"353730 PENAPOLIS";4
"353790 PILAR DO SUL";12
"353800 PINDAMONHANGABA";19
"353920 PIRAPOZINHO";4
"353940 PIRATININGA";1
"353950 PITANGUEIRAS";11
"353980 POA";46
"354020 PONTAL";20
"354070 PORTO FERREIRA";2
"354075 POTIM";2
"354080 POTIRENDABA";6
"354160 PROMISSAO";27
"354250 REGINOPOLIS";6
"354260 REGISTRO";7
"354310 RIBEIRAO CORRENTE";19
"354330 RIBEIRAO PIRES";14
"354380 RINOPOLIS";1
"354390 RIO CLARO";22
"354400 RIO DAS PEDRAS";3
"354410 RIO GRANDE DA SERRA";5
"354520 SALTO";43
"354530 SALTO DE PIRAPORA";2
"354560 SANTA ADELIA";1
"354630 SANTA CRUZ DAS PALMEIRAS";9
"354640 SANTA CRUZ DO RIO PARDO";26
"354650 SANTA ERNESTINA";8
"354660 SANTA FE DO SUL";7
"354670 SANTA GERTRUDES";2
"354680 SANTA ISABEL";23
"354690 SANTA LUCIA";1
"354720 SANTANA DA PONTE PENSA";1
"354730 SANTANA DE PARNAIBA";15
"354750 SANTA RITA DO PASSA QUATRO";2
"354780 SANTO ANDRE";44
"354810 SANTO ANTONIO DO JARDIM";3
"354850 SANTOS";63
"354890 SAO CARLOS";17
"354970 SAO JOSE DO RIO PARDO";11
"354980 SAO JOSE DO RIO PRETO";70
"354990 SAO JOSE DOS CAMPOS";36
"354995 SAO LOURENCO DA SERRA";4
"355010 SAO MANUEL";5
"355040 SAO PEDRO";11
"355060 SAO ROQUE";2
"355070 SAO SEBASTIAO";1
"355080 SAO SEBASTIAO DA GRAMA";2
"355100 SAO VICENTE";54
"355150 SERRANA";2
"355170 SERTAOZINHO";148
"355180 SETE BARRAS";8
"355200 SILVEIRAS";1
"355230 SUD MENNUCCI";5
"355250 SUZANO";55
"355270 TABATINGA";3
"355340 TANABI";6
"355400 TATUI";29
"355410 TAUBATE";6
"355470 TORRINHA";3
"355480 TREMEMBE";2
"355500 TUPA";25
"355510 TUPI PAULISTA";2
"355570 UNIAO PAULISTA";2
"355600 URUPES";4
"355640 VARGEM GRANDE DO SUL";13
"355645 VARGEM GRANDE PAULISTA";4
"355700 VOTORANTIM";1
"355710 VOTUPORANGA";14
"355720 CHAVANTES";2
"355730 ESTIVA GERBI";1
"Total";2265
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
