Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - São Paulo
Hiper c/ Diabete por Município
Período:Jul/2010
"Município";"Hiper_c/_Diabete"
"352980 MINEIROS DO TIETE";2
"352990 MIRACATU";3
"353050 MOCOCA";11
"353060 MOGI DAS CRUZES";100
"353070 MOGI GUACU";1
"353080 MOGI MIRIM";7
"353130 MONTE ALTO";31
"353190 MORRO AGUDO";3
"353240 NAZARE PAULISTA";4
"353260 NHANDEARA";2
"353280 NOVA ALIANCA";3
"353290 NOVA EUROPA";14
"353350 NOVO HORIZONTE";6
"353370 OCAUCU";2
"353390 OLIMPIA";5
"353430 ORLANDIA";1
"353460 OSVALDO CRUZ";1
"353470 OURINHOS";17
"353500 PALESTINA";1
"353510 PALMARES PAULISTA";1
"353520 PALMEIRA D'OESTE";3
"353540 PANORAMA";2
"353550 PARAGUACU PAULISTA";6
"353580 PARANAPANEMA";8
"353600 PARAPUA";3
"353620 PARIQUERA-ACU";3
"353700 PEDREGULHO";6
"353715 PEDRINHAS PAULISTA";8
"353730 PENAPOLIS";38
"353770 PIACATU";2
"353790 PILAR DO SUL";9
"353800 PINDAMONHANGABA";98
"353810 PINDORAMA";9
"353920 PIRAPOZINHO";3
"353940 PIRATININGA";3
"353950 PITANGUEIRAS";10
"353980 POA";11
"354020 PONTAL";11
"354060 PORTO FELIZ";1
"354070 PORTO FERREIRA";19
"354080 POTIRENDABA";44
"354160 PROMISSAO";16
"354200 QUINTANA";3
"354250 REGINOPOLIS";3
"354260 REGISTRO";5
"354330 RIBEIRAO PIRES";30
"354340 RIBEIRAO PRETO";2
"354380 RINOPOLIS";15
"354390 RIO CLARO";21
"354400 RIO DAS PEDRAS";5
"354410 RIO GRANDE DA SERRA";4
"354515 SALTINHO";2
"354520 SALTO";21
"354530 SALTO DE PIRAPORA";2
"354560 SANTA ADELIA";1
"354630 SANTA CRUZ DAS PALMEIRAS";18
"354640 SANTA CRUZ DO RIO PARDO";42
"354670 SANTA GERTRUDES";6
"354680 SANTA ISABEL";6
"354730 SANTANA DE PARNAIBA";10
"354740 SANTA RITA D'OESTE";16
"354750 SANTA RITA DO PASSA QUATRO";5
"354780 SANTO ANDRE";94
"354810 SANTO ANTONIO DO JARDIM";1
"354850 SANTOS";63
"354860 SAO BENTO DO SAPUCAI";1
"354880 SAO CAETANO DO SUL";2
"354890 SAO CARLOS";19
"354960 SAO JOSE DO BARREIRO";2
"354970 SAO JOSE DO RIO PARDO";1
"354980 SAO JOSE DO RIO PRETO";88
"354990 SAO JOSE DOS CAMPOS";50
"354995 SAO LOURENCO DA SERRA";4
"355010 SAO MANUEL";5
"355040 SAO PEDRO";6
"355060 SAO ROQUE";13
"355070 SAO SEBASTIAO";3
"355080 SAO SEBASTIAO DA GRAMA";1
"355100 SAO VICENTE";79
"355150 SERRANA";1
"355170 SERTAOZINHO";21
"355190 SEVERINIA";15
"355200 SILVEIRAS";2
"355250 SUZANO";40
"355360 TAPIRATIBA";1
"355380 TAQUARITUBA";1
"355400 TATUI";46
"355470 TORRINHA";1
"355500 TUPA";10
"355510 TUPI PAULISTA";1
"355535 UBARANA";5
"355570 UNIAO PAULISTA";3
"355600 URUPES";2
"355640 VARGEM GRANDE DO SUL";5
"355645 VARGEM GRANDE PAULISTA";8
"355710 VOTUPORANGA";14
"355720 CHAVANTES";4
"355730 ESTIVA GERBI";6
"Total";2689
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
