Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - São Paulo
Hiper c/ Diabete por Município
Período:Nov/2010
"Município";"Hiper_c/_Diabete"
"355410 TAUBATE";9
"355480 TREMEMBE";1
"355500 TUPA";39
"355510 TUPI PAULISTA";2
"355570 UNIAO PAULISTA";1
"355600 URUPES";2
"355640 VARGEM GRANDE DO SUL";3
"355645 VARGEM GRANDE PAULISTA";12
"355710 VOTUPORANGA";8
"355720 CHAVANTES";5
"Total";2833
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
