Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - São Paulo
Hiper c/ Diabete por Município
Período:Out/2010
"Município";"Hiper_c/_Diabete"
"353050 MOCOCA";4
"353060 MOGI DAS CRUZES";61
"353080 MOGI MIRIM";22
"353130 MONTE ALTO";17
"353140 MONTE APRAZIVEL";1
"353190 MORRO AGUDO";3
"353240 NAZARE PAULISTA";4
"353260 NHANDEARA";1
"353290 NOVA EUROPA";10
"353320 NOVA INDEPENDENCIA";2
"353350 NOVO HORIZONTE";4
"353390 OLIMPIA";5
"353460 OSVALDO CRUZ";8
"353500 PALESTINA";3
"353520 PALMEIRA D'OESTE";2
"353530 PALMITAL";1
"353540 PANORAMA";9
"353550 PARAGUACU PAULISTA";5
"353570 PARAISO";6
"353580 PARANAPANEMA";2
"353600 PARAPUA";2
"353620 PARIQUERA-ACU";2
"353700 PEDREGULHO";2
"353730 PENAPOLIS";15
"353790 PILAR DO SUL";8
"353800 PINDAMONHANGABA";40
"353810 PINDORAMA";8
"353920 PIRAPOZINHO";7
"353940 PIRATININGA";2
"353950 PITANGUEIRAS";10
"354010 PONGAI";1
"354020 PONTAL";8
"354060 PORTO FELIZ";6
"354070 PORTO FERREIRA";9
"354075 POTIM";1
"354080 POTIRENDABA";23
"354170 QUATA";4
"354260 REGISTRO";3
"354330 RIBEIRAO PIRES";16
"354340 RIBEIRAO PRETO";13
"354380 RINOPOLIS";9
"354390 RIO CLARO";11
"354410 RIO GRANDE DA SERRA";3
"354520 SALTO";14
"354530 SALTO DE PIRAPORA";2
"354640 SANTA CRUZ DO RIO PARDO";14
"354650 SANTA ERNESTINA";1
"354660 SANTA FE DO SUL";2
"354670 SANTA GERTRUDES";7
"354680 SANTA ISABEL";16
"354690 SANTA LUCIA";3
"354730 SANTANA DE PARNAIBA";18
"354750 SANTA RITA DO PASSA QUATRO";1
"354780 SANTO ANDRE";285
"354805 SANTO ANTONIO DO ARACANGUA";1
"354810 SANTO ANTONIO DO JARDIM";1
"354850 SANTOS";110
"354860 SAO BENTO DO SAPUCAI";3
"354890 SAO CARLOS";26
"354980 SAO JOSE DO RIO PRETO";126
"354990 SAO JOSE DOS CAMPOS";57
"354995 SAO LOURENCO DA SERRA";3
"355010 SAO MANUEL";3
"355040 SAO PEDRO";1
"355060 SAO ROQUE";24
"355070 SAO SEBASTIAO";2
"355080 SAO SEBASTIAO DA GRAMA";1
"355100 SAO VICENTE";29
"355150 SERRANA";1
"355170 SERTAOZINHO";28
"355200 SILVEIRAS";2
"355250 SUZANO";23
"355260 TABAPUA";1
"355340 TANABI";1
"355380 TAQUARITUBA";4
"355400 TATUI";48
"355410 TAUBATE";2
"355470 TORRINHA";2
"355500 TUPA";16
"355510 TUPI PAULISTA";5
"355570 UNIAO PAULISTA";1
"355600 URUPES";4
"355640 VARGEM GRANDE DO SUL";3
"355645 VARGEM GRANDE PAULISTA";12
"355710 VOTUPORANGA";8
"355720 CHAVANTES";7
"Total";2624
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
