Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - São Paulo
Hiper c/ Diabete por Município
Período:Jun/2010
"Município";"Hiper_c/_Diabete"
"354410 RIO GRANDE DA SERRA";3
"354520 SALTO";21
"354530 SALTO DE PIRAPORA";9
"354540 SALTO GRANDE";1
"354610 SANTA CLARA D'OESTE";1
"354630 SANTA CRUZ DAS PALMEIRAS";27
"354640 SANTA CRUZ DO RIO PARDO";115
"354650 SANTA ERNESTINA";7
"354660 SANTA FE DO SUL";2
"354670 SANTA GERTRUDES";11
"354680 SANTA ISABEL";10
"354690 SANTA LUCIA";2
"354720 SANTANA DA PONTE PENSA";2
"354730 SANTANA DE PARNAIBA";14
"354740 SANTA RITA D'OESTE";8
"354750 SANTA RITA DO PASSA QUATRO";4
"354780 SANTO ANDRE";87
"354810 SANTO ANTONIO DO JARDIM";1
"354850 SANTOS";89
"354860 SAO BENTO DO SAPUCAI";3
"354880 SAO CAETANO DO SUL";5
"354890 SAO CARLOS";14
"354960 SAO JOSE DO BARREIRO";1
"354970 SAO JOSE DO RIO PARDO";4
"354980 SAO JOSE DO RIO PRETO";77
"354990 SAO JOSE DOS CAMPOS";40
"354995 SAO LOURENCO DA SERRA";3
"355010 SAO MANUEL";5
"355040 SAO PEDRO";4
"355060 SAO ROQUE";8
"355070 SAO SEBASTIAO";2
"355080 SAO SEBASTIAO DA GRAMA";4
"355100 SAO VICENTE";62
"355150 SERRANA";3
"355170 SERTAOZINHO";56
"355200 SILVEIRAS";5
"355250 SUZANO";47
"355255 SUZANAPOLIS";1
"355340 TANABI";4
"355360 TAPIRATIBA";2
"355380 TAQUARITUBA";1
"355400 TATUI";40
"355410 TAUBATE";1
"355470 TORRINHA";1
"355500 TUPA";6
"355510 TUPI PAULISTA";3
"355535 UBARANA";1
"355570 UNIAO PAULISTA";3
"355600 URUPES";5
"355640 VARGEM GRANDE DO SUL";12
"355710 VOTUPORANGA";20
"355715 ZACARIAS";1
"355720 CHAVANTES";2
"Total";2469
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
