Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Minas Gerais
Hiper c/ Diabete por Município
Período:Set/2010
"Município";"Hiper_c/_Diabete"
"313340 ITAPAGIPE";1
"313375 ITAU DE MINAS";1
"313420 ITUIUTABA";7
"313440 ITURAMA";7
"313460 JABOTICATUBAS";1
"313480 JACUI";2
"313510 JANAUBA";4
"313630 JOAO PINHEIRO";1
"313665 JUATUBA";7
"313670 JUIZ DE FORA";39
"313710 LAGAMAR";67
"313720 LAGOA DA PRATA";5
"313750 LAGOA FORMOSA";1
"313780 LAMBARI";1
"313820 LAVRAS";1
"313900 MACHADO";9
"313960 MANTENA";3
"313990 MARIA DA FE";4
"314000 MARIANA";20
"314030 MARLIERIA";2
"314070 MATEUS LEME";8
"314190 MINDURI";1
"314310 MONTE CARMELO";1
"314320 MONTE SANTO DE MINAS";11
"314330 MONTES CLAROS";4
"314340 MONTE SIAO";8
"314435 NAQUE";1
"314440 NATERCIA";1
"314480 NOVA LIMA";4
"314520 NOVA SERRANA";16
"314530 NOVO CRUZEIRO";10
"314590 OURO BRANCO";13
"314600 OURO FINO";10
"314610 OURO PRETO";56
"314640 PAINEIRAS";8
"314710 PARA DE MINAS";17
"314730 PARAISOPOLIS";3
"314800 PATOS DE MINAS";1
"314810 PATROCINIO";1
"314910 PEDRALVA";2
"314980 PERDIZES";1
"315015 PIEDADE DE CARATINGA";28
"315090 PIRANGUCU";2
"315100 PIRANGUINHO";8
"315140 PITANGUI";1
"315170 POCO FUNDO";8
"315180 POCOS DE CALDAS";28
"315210 PONTE NOVA";8
"315230 PORTO FIRME";5
"315250 POUSO ALEGRE";33
"315280 PRATA";2
"315300 PRATINHA";4
"315380 QUELUZITO";2
"315440 RESSAQUINHA";8
"315540 RIO NOVO";28
"315560 RIO PARDO DE MINAS";1
"315570 RIO PIRACICABA";11
"315580 RIO POMBA";10
"315690 SACRAMENTO";4
"315725 SANTA BARBARA DO LESTE";1
"315727 SANTA BARBARA DO MONTE VERDE";13
"315770 SANTA JULIANA";1
"315790 SANTA MARGARIDA";3
"315850 SANTANA DE PIRAPAMA";2
"315895 SANTANA DO PARAISO";2
"315920 SANTA RITA DE CALDAS";1
"315960 SANTA RITA DO SAPUCAI";15
"316010 SANTO ANTONIO DO GRAMA";4
"316040 SANTO ANTONIO DO MONTE";3
"316060 SANTO HIPOLITO";1
"316095 SAO DOMINGOS DAS DORES";3
"316105 SAO FELIX DE MINAS";1
"316130 SAO FRANCISCO DE SALES";8
"316200 SAO GONCALO DO SAPUCAI";4
"316240 SAO JOAO DA PONTE";14
"316250 SAO JOAO DEL REI";6
"316255 SAO JOAO DO MANHUACU";1
"316290 SAO JOAO NEPOMUCENO";2
"316292 SAO JOAQUIM DE BICAS";7
"316310 SAO JOSE DA VARGINHA";2
"316370 SAO LOURENCO";10
"316470 SAO SEBASTIAO DO PARAISO";8
"316500 SAO TIAGO";1
"316540 SAPUCAI-MIRIM";4
"316580 SENADOR JOSE BENTO";1
"316590 SENADOR MODESTINO GONCALVES";3
"316610 SENHORA DO PORTO";4
"316640 SERITINGA";4
"316650 SERRA AZUL DE MINAS";18
"316690 SERRANIA";1
"316710 SERRO";2
"316740 SILVIANOPOLIS";1
"316905 TOCOS DO MOJI";1
"316940 TRES PONTAS";9
"316990 UBA";33
"317010 UBERABA";46
"317020 UBERLANDIA";15
"317030 UMBURATIBA";1
"317040 UNAI";9
"317065 VARGEM GRANDE DO RIO PARDO";7
"317070 VARGINHA";18
"317120 VESPASIANO";35
"Total";1681
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
