Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Minas Gerais
Hiper c/ Diabete por Município
Período:Jun/2010
"Município";"Hiper_c/_Diabete"
"315580 RIO POMBA";3
"315720 SANTA BARBARA";1
"315895 SANTANA DO PARAISO";8
"315920 SANTA RITA DE CALDAS";1
"315960 SANTA RITA DO SAPUCAI";1
"316000 SANTO ANTONIO DO AVENTUREIRO";1
"316040 SANTO ANTONIO DO MONTE";5
"316105 SAO FELIX DE MINAS";2
"316210 SAO GOTARDO";26
"316240 SAO JOAO DA PONTE";4
"316255 SAO JOAO DO MANHUACU";11
"316290 SAO JOAO NEPOMUCENO";2
"316292 SAO JOAQUIM DE BICAS";4
"316300 SAO JOSE DA SAFIRA";15
"316370 SAO LOURENCO";1
"316470 SAO SEBASTIAO DO PARAISO";15
"316500 SAO TIAGO";23
"316540 SAPUCAI-MIRIM";6
"316553 SARZEDO";2
"316557 SENADOR AMARAL";3
"316580 SENADOR JOSE BENTO";1
"316610 SENHORA DO PORTO";6
"316690 SERRANIA";1
"316710 SERRO";3
"316940 TRES PONTAS";8
"316990 UBA";2
"317010 UBERABA";31
"317020 UBERLANDIA";7
"317040 UNAI";5
"317047 URUANA DE MINAS";2
"317065 VARGEM GRANDE DO RIO PARDO";3
"317070 VARGINHA";45
"317120 VESPASIANO";7
"Total";1889
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
