Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Minas Gerais
Hiper c/ Diabete por Município
Período:Abr/2010
"Município";"Hiper_c/_Diabete"
"315250 POUSO ALEGRE";21
"315280 PRATA";4
"315490 RIO CASCA";1
"315580 RIO POMBA";5
"315670 SABARA";1
"315690 SACRAMENTO";1
"315710 SALTO DA DIVISA";46
"315790 SANTA MARGARIDA";2
"315895 SANTANA DO PARAISO";4
"315920 SANTA RITA DE CALDAS";1
"315960 SANTA RITA DO SAPUCAI";2
"316000 SANTO ANTONIO DO AVENTUREIRO";2
"316040 SANTO ANTONIO DO MONTE";2
"316105 SAO FELIX DE MINAS";6
"316240 SAO JOAO DA PONTE";20
"316250 SAO JOAO DEL REI";4
"316255 SAO JOAO DO MANHUACU";33
"316292 SAO JOAQUIM DE BICAS";61
"316294 SAO JOSE DA BARRA";1
"316300 SAO JOSE DA SAFIRA";11
"316320 SAO JOSE DO ALEGRE";1
"316440 SAO SEBASTIAO DA BELA VISTA";1
"316470 SAO SEBASTIAO DO PARAISO";13
"316500 SAO TIAGO";1
"316540 SAPUCAI-MIRIM";3
"316553 SARZEDO";4
"316580 SENADOR JOSE BENTO";2
"316620 SENHORA DOS REMEDIOS";1
"316710 SERRO";5
"316740 SILVIANOPOLIS";1
"316890 TIROS";1
"316940 TRES PONTAS";8
"316990 UBA";1
"317010 UBERABA";50
"317020 UBERLANDIA";9
"317030 UMBURATIBA";18
"317040 UNAI";23
"317070 VARGINHA";46
"317130 VICOSA";5
"Total";1631
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
