Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Minas Gerais
Hiper c/ Diabete por Município
Período:Nov/2010
"Município";"Hiper_c/_Diabete"
"314330 MONTES CLAROS";30
"314340 MONTE SIAO";22
"314450 NAZARENO";5
"314480 NOVA LIMA";8
"314530 NOVO CRUZEIRO";8
"314570 OLIVEIRA FORTES";1
"314590 OURO BRANCO";4
"314600 OURO FINO";6
"314610 OURO PRETO";34
"314640 PAINEIRAS";2
"314675 PALMOPOLIS";4
"314710 PARA DE MINAS";24
"314730 PARAISOPOLIS";3
"314810 PATROCINIO";1
"314910 PEDRALVA";4
"314980 PERDIZES";2
"314995 PERIQUITO";1
"315015 PIEDADE DE CARATINGA";8
"315090 PIRANGUCU";1
"315100 PIRANGUINHO";3
"315140 PITANGUI";2
"315160 PLANURA";3
"315170 POCO FUNDO";10
"315180 POCOS DE CALDAS";25
"315210 PONTE NOVA";3
"315230 PORTO FIRME";3
"315240 POTE";2
"315250 POUSO ALEGRE";12
"315280 PRATA";1
"315440 RESSAQUINHA";2
"315510 RIO DO PRADO";4
"315560 RIO PARDO DE MINAS";4
"315570 RIO PIRACICABA";8
"315580 RIO POMBA";4
"315690 SACRAMENTO";1
"315720 SANTA BARBARA";4
"315725 SANTA BARBARA DO LESTE";1
"315790 SANTA MARGARIDA";1
"315895 SANTANA DO PARAISO";10
"315960 SANTA RITA DO SAPUCAI";9
"316040 SANTO ANTONIO DO MONTE";1
"316200 SAO GONCALO DO SAPUCAI";4
"316240 SAO JOAO DA PONTE";1
"316250 SAO JOAO DEL REI";6
"316255 SAO JOAO DO MANHUACU";7
"316290 SAO JOAO NEPOMUCENO";1
"316292 SAO JOAQUIM DE BICAS";16
"316300 SAO JOSE DA SAFIRA";2
"316370 SAO LOURENCO";77
"316470 SAO SEBASTIAO DO PARAISO";5
"316500 SAO TIAGO";1
"316540 SAPUCAI-MIRIM";2
"316553 SARZEDO";1
"316580 SENADOR JOSE BENTO";1
"316590 SENADOR MODESTINO GONCALVES";10
"316610 SENHORA DO PORTO";1
"316640 SERITINGA";2
"316650 SERRA AZUL DE MINAS";4
"316710 SERRO";2
"316740 SILVIANOPOLIS";2
"316820 TAPIRAI";3
"316940 TRES PONTAS";15
"316990 UBA";5
"317010 UBERABA";32
"317020 UBERLANDIA";6
"317070 VARGINHA";8
"317120 VESPASIANO";28
"Total";1537
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
