Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Minas Gerais
Hiper c/ Diabete por Município
Período:Out/2010
"Município";"Hiper_c/_Diabete"
"312707 FRUTA DE LEITE";1
"312710 FRUTAL";1
"312770 GOVERNADOR VALADARES";49
"312800 GUANHAES";23
"312810 GUAPE";1
"312830 GUARANESIA";2
"312840 GUARANI";5
"312870 GUAXUPE";5
"312910 GURINHATA";31
"312980 IBIRITE";15
"313060 INCONFIDENTES";4
"313090 INHAPIM";1
"313150 IPUIUNA";1
"313170 ITABIRA";10
"313240 ITAJUBA";21
"313290 ITAMOGI";1
"313330 ITAOBIM";5
"313340 ITAPAGIPE";2
"313360 ITAPEVA";1
"313375 ITAU DE MINAS";5
"313420 ITUIUTABA";19
"313440 ITURAMA";7
"313480 JACUI";5
"313510 JANAUBA";4
"313550 JEQUERI";15
"313630 JOAO PINHEIRO";1
"313665 JUATUBA";20
"313670 JUIZ DE FORA";50
"313710 LAGAMAR";11
"313720 LAGOA DA PRATA";4
"313750 LAGOA FORMOSA";5
"313780 LAMBARI";4
"313820 LAVRAS";1
"313900 MACHADO";14
"313960 MANTENA";1
"313970 MARAVILHAS";6
"313990 MARIA DA FE";7
"314000 MARIANA";4
"314030 MARLIERIA";1
"314070 MATEUS LEME";5
"314085 MATIAS CARDOSO";1
"314190 MINDURI";2
"314310 MONTE CARMELO";2
"314320 MONTE SANTO DE MINAS";89
"314330 MONTES CLAROS";16
"314340 MONTE SIAO";26
"314350 MORADA NOVA DE MINAS";1
"314435 NAQUE";1
"314480 NOVA LIMA";1
"314510 NOVA RESENDE";1
"314520 NOVA SERRANA";6
"314530 NOVO CRUZEIRO";4
"314590 OURO BRANCO";3
"314600 OURO FINO";8
"314610 OURO PRETO";133
"314640 PAINEIRAS";2
"314675 PALMOPOLIS";8
"314710 PARA DE MINAS";27
"314730 PARAISOPOLIS";3
"314740 PARAOPEBA";2
"314980 PERDIZES";2
"315015 PIEDADE DE CARATINGA";14
"315050 PIMENTA";1
"315090 PIRANGUCU";1
"315100 PIRANGUINHO";7
"315140 PITANGUI";1
"315170 POCO FUNDO";5
"315180 POCOS DE CALDAS";28
"315210 PONTE NOVA";3
"315230 PORTO FIRME";6
"315250 POUSO ALEGRE";23
"315280 PRATA";1
"315300 PRATINHA";1
"315380 QUELUZITO";2
"315440 RESSAQUINHA";2
"315510 RIO DO PRADO";10
"315540 RIO NOVO";3
"315560 RIO PARDO DE MINAS";3
"315570 RIO PIRACICABA";21
"315580 RIO POMBA";3
"315690 SACRAMENTO";7
"315720 SANTA BARBARA";1
"315725 SANTA BARBARA DO LESTE";2
"315727 SANTA BARBARA DO MONTE VERDE";1
"315770 SANTA JULIANA";1
"315790 SANTA MARGARIDA";9
"315895 SANTANA DO PARAISO";3
"315960 SANTA RITA DO SAPUCAI";7
"316000 SANTO ANTONIO DO AVENTUREIRO";2
"316010 SANTO ANTONIO DO GRAMA";2
"316040 SANTO ANTONIO DO MONTE";3
"316095 SAO DOMINGOS DAS DORES";3
"316130 SAO FRANCISCO DE SALES";6
"316190 SAO GONCALO DO RIO ABAIXO";1
"316200 SAO GONCALO DO SAPUCAI";2
"316240 SAO JOAO DA PONTE";8
"316250 SAO JOAO DEL REI";8
"316292 SAO JOAQUIM DE BICAS";8
"316370 SAO LOURENCO";64
"316470 SAO SEBASTIAO DO PARAISO";11
"316500 SAO TIAGO";2
"316540 SAPUCAI-MIRIM";2
"316580 SENADOR JOSE BENTO";1
"316590 SENADOR MODESTINO GONCALVES";48
"316640 SERITINGA";3
"316650 SERRA AZUL DE MINAS";2
"316710 SERRO";1
"316890 TIROS";2
"316905 TOCOS DO MOJI";3
"316940 TRES PONTAS";6
"316990 UBA";10
"317010 UBERABA";34
"317020 UBERLANDIA";19
"317040 UNAI";1
"317065 VARGEM GRANDE DO RIO PARDO";3
"317070 VARGINHA";4
"317120 VESPASIANO";63
"Total";1760
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
