Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Minas Gerais
Hiper c/ Diabete por Município
Período:Ago/2010
"Município";"Hiper_c/_Diabete"
"313490 JACUTINGA";1
"313510 JANAUBA";3
"313550 JEQUERI";1
"313630 JOAO PINHEIRO";1
"313660 NOVA UNIAO";2
"313665 JUATUBA";31
"313670 JUIZ DE FORA";33
"313710 LAGAMAR";58
"313720 LAGOA DA PRATA";19
"313750 LAGOA FORMOSA";18
"313780 LAMBARI";1
"313867 LUISBURGO";2
"313900 MACHADO";8
"313960 MANTENA";4
"313990 MARIA DA FE";6
"314000 MARIANA";13
"314030 MARLIERIA";9
"314070 MATEUS LEME";12
"314085 MATIAS CARDOSO";1
"314190 MINDURI";4
"314300 MONTE BELO";1
"314310 MONTE CARMELO";4
"314330 MONTES CLAROS";3
"314340 MONTE SIAO";7
"314350 MORADA NOVA DE MINAS";8
"314435 NAQUE";10
"314520 NOVA SERRANA";1
"314530 NOVO CRUZEIRO";80
"314570 OLIVEIRA FORTES";1
"314590 OURO BRANCO";26
"314600 OURO FINO";16
"314610 OURO PRETO";36
"314640 PAINEIRAS";41
"314700 PARACATU";3
"314710 PARA DE MINAS";33
"314730 PARAISOPOLIS";3
"314800 PATOS DE MINAS";7
"314830 PAULA CANDIDO";3
"314910 PEDRALVA";4
"314980 PERDIZES";1
"314995 PERIQUITO";1
"315015 PIEDADE DE CARATINGA";11
"315100 PIRANGUINHO";12
"315140 PITANGUI";1
"315170 POCO FUNDO";19
"315180 POCOS DE CALDAS";34
"315210 PONTE NOVA";4
"315230 PORTO FIRME";3
"315250 POUSO ALEGRE";36
"315440 RESSAQUINHA";2
"315540 RIO NOVO";44
"315570 RIO PIRACICABA";2
"315580 RIO POMBA";10
"315690 SACRAMENTO";11
"315720 SANTA BARBARA";2
"315725 SANTA BARBARA DO LESTE";4
"315770 SANTA JULIANA";9
"315790 SANTA MARGARIDA";1
"315850 SANTANA DE PIRAPAMA";2
"315895 SANTANA DO PARAISO";10
"315920 SANTA RITA DE CALDAS";1
"315960 SANTA RITA DO SAPUCAI";4
"316000 SANTO ANTONIO DO AVENTUREIRO";2
"316040 SANTO ANTONIO DO MONTE";6
"316095 SAO DOMINGOS DAS DORES";23
"316130 SAO FRANCISCO DE SALES";4
"316210 SAO GOTARDO";23
"316220 SAO JOAO BATISTA DO GLORIA";2
"316240 SAO JOAO DA PONTE";21
"316255 SAO JOAO DO MANHUACU";6
"316292 SAO JOAQUIM DE BICAS";2
"316300 SAO JOSE DA SAFIRA";1
"316370 SAO LOURENCO";12
"316470 SAO SEBASTIAO DO PARAISO";16
"316500 SAO TIAGO";3
"316540 SAPUCAI-MIRIM";4
"316553 SARZEDO";1
"316580 SENADOR JOSE BENTO";4
"316610 SENHORA DO PORTO";6
"316650 SERRA AZUL DE MINAS";40
"316940 TRES PONTAS";8
"316990 UBA";4
"317010 UBERABA";47
"317020 UBERLANDIA";4
"317040 UNAI";4
"317047 URUANA DE MINAS";15
"317070 VARGINHA";29
"317100 VAZANTE";2
"317120 VESPASIANO";2
"Total";2255
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
