Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Minas Gerais
Hiper c/ Diabete por Município
Período:Mar/2010
"Município";"Hiper_c/_Diabete"
"313330 ITAOBIM";9
"313370 ITATIAIUCU";5
"313375 ITAU DE MINAS";10
"313440 ITURAMA";3
"313460 JABOTICATUBAS";9
"313490 JACUTINGA";9
"313510 JANAUBA";6
"313600 JOAIMA";19
"313630 JOAO PINHEIRO";2
"313665 JUATUBA";2
"313670 JUIZ DE FORA";47
"313720 LAGOA DA PRATA";40
"313750 LAGOA FORMOSA";21
"313780 LAMBARI";5
"313867 LUISBURGO";4
"313880 LUZ";4
"313900 MACHADO";8
"313960 MANTENA";31
"313990 MARIA DA FE";4
"314000 MARIANA";14
"314060 MATERLANDIA";2
"314070 MATEUS LEME";8
"314130 MEDEIROS";3
"314230 MOEDA";5
"314280 MONTE ALEGRE DE MINAS";1
"314320 MONTE SANTO DE MINAS";12
"314330 MONTES CLAROS";11
"314340 MONTE SIAO";9
"314350 MORADA NOVA DE MINAS";2
"314435 NAQUE";3
"314480 NOVA LIMA";8
"314510 NOVA RESENDE";1
"314520 NOVA SERRANA";8
"314530 NOVO CRUZEIRO";2
"314560 OLIVEIRA";2
"314590 OURO BRANCO";27
"314600 OURO FINO";15
"314610 OURO PRETO";100
"314670 PALMA";9
"314710 PARA DE MINAS";12
"314730 PARAISOPOLIS";2
"314800 PATOS DE MINAS";48
"314810 PATROCINIO";11
"314830 PAULA CANDIDO";56
"314870 PEDRA AZUL";2
"314910 PEDRALVA";2
"314940 PEDRO TEIXEIRA";1
"314980 PERDIZES";2
"314995 PERIQUITO";35
"315090 PIRANGUCU";6
"315100 PIRANGUINHO";3
"315140 PITANGUI";4
"315150 PIUMHI";1
"315160 PLANURA";4
"315170 POCO FUNDO";5
"315180 POCOS DE CALDAS";37
"315240 POTE";2
"315250 POUSO ALEGRE";26
"315280 PRATA";4
"315560 RIO PARDO DE MINAS";1
"315580 RIO POMBA";5
"315670 SABARA";17
"315710 SALTO DA DIVISA";19
"315720 SANTA BARBARA";5
"315725 SANTA BARBARA DO LESTE";7
"315895 SANTANA DO PARAISO";4
"315920 SANTA RITA DE CALDAS";4
"315960 SANTA RITA DO SAPUCAI";2
"316040 SANTO ANTONIO DO MONTE";3
"316200 SAO GONCALO DO SAPUCAI";3
"316220 SAO JOAO BATISTA DO GLORIA";1
"316240 SAO JOAO DA PONTE";28
"316250 SAO JOAO DEL REI";8
"316255 SAO JOAO DO MANHUACU";31
"316292 SAO JOAQUIM DE BICAS";5
"316300 SAO JOSE DA SAFIRA";3
"316320 SAO JOSE DO ALEGRE";2
"316440 SAO SEBASTIAO DA BELA VISTA";1
"316470 SAO SEBASTIAO DO PARAISO";47
"316500 SAO TIAGO";1
"316540 SAPUCAI-MIRIM";3
"316553 SARZEDO";5
"316610 SENHORA DO PORTO";1
"316710 SERRO";11
"316890 TIROS";7
"316940 TRES PONTAS";5
"316990 UBA";1
"317010 UBERABA";23
"317020 UBERLANDIA";10
"317040 UNAI";5
"317057 VARGEM ALEGRE";1
"317070 VARGINHA";55
"317120 VESPASIANO";2
"317130 VICOSA";4
"317220 WENCESLAU BRAZ";1
"Total";1954
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
