Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Minas Gerais
Hiper c/ Diabete por Município
Período:Jan/2010
"Município";"Hiper_c/_Diabete"
"315250 POUSO ALEGRE";25
"315380 QUELUZITO";3
"315490 RIO CASCA";1
"315580 RIO POMBA";6
"315670 SABARA";61
"315700 SALINAS";1
"315710 SALTO DA DIVISA";29
"315720 SANTA BARBARA";1
"315725 SANTA BARBARA DO LESTE";5
"315790 SANTA MARGARIDA";2
"315895 SANTANA DO PARAISO";11
"315920 SANTA RITA DE CALDAS";6
"315960 SANTA RITA DO SAPUCAI";4
"316040 SANTO ANTONIO DO MONTE";1
"316095 SAO DOMINGOS DAS DORES";2
"316190 SAO GONCALO DO RIO ABAIXO";1
"316200 SAO GONCALO DO SAPUCAI";4
"316240 SAO JOAO DA PONTE";1
"316250 SAO JOAO DEL REI";15
"316292 SAO JOAQUIM DE BICAS";2
"316320 SAO JOSE DO ALEGRE";2
"316390 SAO PEDRO DA UNIAO";2
"316440 SAO SEBASTIAO DA BELA VISTA";1
"316470 SAO SEBASTIAO DO PARAISO";12
"316540 SAPUCAI-MIRIM";20
"316553 SARZEDO";2
"316650 SERRA AZUL DE MINAS";3
"316690 SERRANIA";3
"316740 SILVIANOPOLIS";2
"316820 TAPIRAI";1
"316860 TEOFILO OTONI";1
"316890 TIROS";4
"316910 TOLEDO";1
"316940 TRES PONTAS";11
"316970 TURMALINA";1
"317010 UBERABA";17
"317020 UBERLANDIA";4
"317040 UNAI";14
"317057 VARGEM ALEGRE";1
"317070 VARGINHA";67
"317120 VESPASIANO";15
"317130 VICOSA";2
"317220 WENCESLAU BRAZ";1
"Total";1571
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
