Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Bahia
Hiper c/ Diabete por Município
Período:Set/2010
"Município";"Hiper_c/_Diabete"
"292590 QUIJINGUE";2
"292593 QUIXABEIRA";4
"292595 RAFAEL JAMBEIRO";2
"292600 REMANSO";8
"292630 RIACHAO DO JACUIPE";3
"292650 RIBEIRA DO AMPARO";2
"292660 RIBEIRA DO POMBAL";3
"292665 RIBEIRAO DO LARGO";1
"292670 RIO DE CONTAS";1
"292700 RIO REAL";12
"292710 RODELAS";1
"292740 SALVADOR";132
"292750 SANTA BARBARA";7
"292780 SANTA CRUZ DA VITORIA";1
"292810 SANTA MARIA DA VITORIA";9
"292820 SANTANA";3
"292840 SANTA RITA DE CASSIA";19
"292850 SANTA TERESINHA";2
"292860 SANTO AMARO";2
"292870 SANTO ANTONIO DE JESUS";18
"292880 SANTO ESTEVAO";15
"292890 SAO DESIDERIO";3
"292905 SAO FELIX DO CORIBE";3
"292910 SAO FELIPE";4
"292920 SAO FRANCISCO DO CONDE";9
"292930 SAO GONCALO DOS CAMPOS";2
"292935 SAO JOSE DA VITORIA";2
"292940 SAO MIGUEL DAS MATAS";1
"292950 SAO SEBASTIAO DO PASSE";4
"292970 SATIRO DIAS";1
"293000 SEBASTIAO LARANJEIRAS";2
"293010 SENHOR DO BONFIM";27
"293015 SERRA DO RAMALHO";1
"293020 SENTO SE";8
"293040 SERRA PRETA";1
"293050 SERRINHA";10
"293060 SERROLANDIA";4
"293070 SIMOES FILHO";18
"293076 SITIO DO QUINTO";14
"293077 SOBRADINHO";1
"293080 SOUTO SOARES";1
"293100 TANHACU";1
"293130 TAPIRAMUTA";1
"293135 TEIXEIRA DE FREITAS";10
"293150 TEOFILANDIA";1
"293170 TERRA NOVA";4
"293180 TREMEDAL";5
"293190 TUCANO";1
"293200 UAUA";4
"293210 UBAIRA";3
"293220 UBAITABA";1
"293240 UIBAI";2
"293250 UNA";6
"293270 URUCUCA";4
"293280 UTINGA";1
"293290 VALENCA";12
"293305 VARZEA DA ROCA";2
"293310 VARZEA DO POCO";3
"293315 VARZEA NOVA";2
"293317 VARZEDO";1
"293330 VITORIA DA CONQUISTA";1
"293345 WANDERLEY";8
"293350 WENCESLAU GUIMARAES";7
"293360 XIQUE-XIQUE";9
"Total";1582
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
