Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Bahia
Hiper c/ Diabete por Município
Período:Fev/2010
"Município";"Hiper_c/_Diabete"
"290930 CORRENTINA";1
"290960 CRISOPOLIS";1
"290980 CRUZ DAS ALMAS";3
"291000 DARIO MEIRA";1
"291005 DIAS D'AVILA";4
"291040 ENCRUZILHADA";2
"291050 ENTRE RIOS";2
"291060 ESPLANADA";1
"291070 EUCLIDES DA CUNHA";8
"291072 EUNAPOLIS";8
"291075 FATIMA";2
"291080 FEIRA DE SANTANA";54
"291085 FILADELFIA";5
"291100 FLORESTA AZUL";9
"291120 GANDU";8
"291125 GAVIAO";2
"291160 GOVERNADOR MANGABEIRA";1
"291170 GUANAMBI";5
"291180 GUARATINGA";2
"291185 HELIOPOLIS";1
"291190 IACU";7
"291210 IBICARAI";5
"291220 IBICOARA";2
"291270 IBIRAPITANGA";1
"291320 IBOTIRAMA";5
"291330 ICHU";1
"291350 IGUAI";2
"291360 ILHEUS";51
"291370 INHAMBUPE";6
"291380 IPECAETA";2
"291390 IPIAU";2
"291400 IPIRA";13
"291420 IRAJUBA";5
"291430 IRAMAIA";1
"291450 IRARA";1
"291460 IRECE";3
"291465 ITABELA";2
"291470 ITABERABA";8
"291480 ITABUNA";10
"291490 ITACARE";1
"291530 ITAGIMIRIM";2
"291550 ITAJUIPE";7
"291560 ITAMARAJU";6
"291600 ITANHEM";1
"291610 ITAPARICA";5
"291640 ITAPETINGA";1
"291650 ITAPICURU";7
"291680 ITARANTIM";1
"291690 ITIRUCU";7
"291700 ITIUBA";1
"291710 ITORORO";6
"291720 ITUACU";1
"291735 JABORANDI";1
"291750 JACOBINA";14
"291760 JAGUAQUARA";3
"291770 JAGUARARI";5
"291790 JANDAIRA";3
"291800 JEQUIE";13
"291810 JEREMOABO";1
"291820 JIQUIRICA";2
"291830 JITAUNA";1
"291835 JOAO DOURADO";4
"291840 JUAZEIRO";27
"291855 JUSSARI";2
"291875 LAGOA REAL";2
"291890 LAJEDAO";3
"291920 LAURO DE FREITAS";8
"291950 LIVRAMENTO DE NOSSA SENHORA";6
"291955 LUIS EDUARDO MAGALHAES";8
"291960 MACAJUBA";2
"291970 MACARANI";1
"291980 MACAUBAS";5
"291990 MACURURE";1
"292010 MAIRI";2
"292020 MALHADA";2
"292040 MANOEL VITORINO";3
"292050 MARACAS";4
"292070 MARAU";2
"292080 MARCIONILIO SOUZA";3
"292090 MASCOTE";1
"292105 MATINA";1
"292120 MIGUEL CALMON";1
"292130 MILAGRES";13
"292150 MONTE SANTO";13
"292190 MUCUGE";15
"292200 MUCURI";10
"292210 MUNDO NOVO";6
"292220 MUNIZ FERREIRA";5
"292230 MURITIBA";7
"292240 MUTUIPE";50
"292260 NILO PECANHA";3
"292270 NOVA CANAA";3
"292275 NOVA IBIA";2
"292290 NOVA SOURE";7
"292300 NOVA VICOSA";16
"292303 NOVO HORIZONTE";6
"292305 NOVO TRIUNFO";1
"292310 OLINDINA";2
"292330 OURICANGAS";2
"292335 OUROLANDIA";1
"292350 PALMEIRAS";7
"292370 PARATINGA";4
"292380 PARIPIRANGA";1
"292390 PAU BRASIL";1
"292400 PAULO AFONSO";42
"292405 PE DE SERRA";5
"292410 PEDRAO";2
"292460 PINDOBACU";5
"292465 PINTADAS";2
"292480 PIRITIBA";2
"292510 POCOES";7
"292520 POJUCA";15
"292525 PONTO NOVO";4
"292530 PORTO SEGURO";17
"292540 POTIRAGUA";1
"292560 PRESIDENTE DUTRA";3
"292575 PRESIDENTE TANCREDO NEVES";2
"292580 QUEIMADAS";1
"292593 QUIXABEIRA";2
"292595 RAFAEL JAMBEIRO";15
"292600 REMANSO";10
"292620 RIACHAO DAS NEVES";2
"292630 RIACHAO DO JACUIPE";3
"292640 RIACHO DE SANTANA";2
"292650 RIBEIRA DO AMPARO";21
"292670 RIO DE CONTAS";6
"292690 RIO DO PIRES";4
"292700 RIO REAL";2
"292710 RODELAS";2
"292730 SALINAS DA MARGARIDA";4
"292740 SALVADOR";81
"292750 SANTA BARBARA";2
"292760 SANTA BRIGIDA";2
"292770 SANTA CRUZ CABRALIA";2
"292805 SANTA LUZIA";4
"292820 SANTANA";3
"292850 SANTA TERESINHA";1
"292860 SANTO AMARO";2
"292870 SANTO ANTONIO DE JESUS";18
"292880 SANTO ESTEVAO";11
"292895 SAO DOMINGOS";4
"292900 SAO FELIX";2
"292905 SAO FELIX DO CORIBE";1
"292920 SAO FRANCISCO DO CONDE";5
"292930 SAO GONCALO DOS CAMPOS";1
"292940 SAO MIGUEL DAS MATAS";11
"292980 SAUDE";2
"293010 SENHOR DO BONFIM";4
"293020 SENTO SE";15
"293050 SERRINHA";15
"293070 SIMOES FILHO";3
"293077 SOBRADINHO";5
"293080 SOUTO SOARES";1
"293090 TABOCAS DO BREJO VELHO";2
"293100 TANHACU";2
"293105 TANQUE NOVO";2
"293130 TAPIRAMUTA";1
"293135 TEIXEIRA DE FREITAS";10
"293140 TEODORO SAMPAIO";1
"293150 TEOFILANDIA";4
"293160 TEOLANDIA";1
"293170 TERRA NOVA";1
"293190 TUCANO";11
"293220 UBAITABA";8
"293240 UIBAI";1
"293245 UMBURANAS";3
"293250 UNA";6
"293260 URANDI";16
"293280 UTINGA";1
"293290 VALENCA";5
"293315 VARZEA NOVA";1
"293325 VEREDA";5
"293330 VITORIA DA CONQUISTA";9
"293345 WANDERLEY";13
"293350 WENCESLAU GUIMARAES";4
"Total";1436
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
