Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Bahia
Hiper c/ Diabete por Município
Período:Out/2010
"Município";"Hiper_c/_Diabete"
"291080 FEIRA DE SANTANA";42
"291085 FILADELFIA";5
"291090 FIRMINO ALVES";1
"291100 FLORESTA AZUL";2
"291120 GANDU";9
"291130 GENTIO DO OURO";1
"291160 GOVERNADOR MANGABEIRA";9
"291170 GUANAMBI";7
"291190 IACU";2
"291200 IBIASSUCE";1
"291210 IBICARAI";6
"291220 IBICOARA";4
"291240 IBIPEBA";2
"291280 IBIRAPUA";2
"291300 IBITIARA";1
"291340 IGAPORA";1
"291345 IGRAPIUNA";1
"291350 IGUAI";1
"291360 ILHEUS";14
"291370 INHAMBUPE";20
"291380 IPECAETA";1
"291390 IPIAU";14
"291400 IPIRA";4
"291450 IRARA";1
"291465 ITABELA";1
"291470 ITABERABA";3
"291480 ITABUNA";20
"291490 ITACARE";6
"291520 ITAGIBA";9
"291530 ITAGIMIRIM";1
"291550 ITAJUIPE";43
"291560 ITAMARAJU";11
"291580 ITAMBE";3
"291600 ITANHEM";1
"291620 ITAPE";1
"291640 ITAPETINGA";3
"291650 ITAPICURU";6
"291670 ITAQUARA";1
"291680 ITARANTIM";1
"291700 ITIUBA";4
"291710 ITORORO";1
"291720 ITUACU";2
"291730 ITUBERA";3
"291740 JACARACI";5
"291750 JACOBINA";10
"291760 JAGUAQUARA";4
"291770 JAGUARARI";5
"291800 JEQUIE";15
"291810 JEREMOABO";2
"291820 JIQUIRICA";1
"291830 JITAUNA";10
"291840 JUAZEIRO";40
"291845 JUCURUCU";4
"291850 JUSSARA";3
"291855 JUSSARI";1
"291860 JUSSIAPE";1
"291880 LAJE";4
"291890 LAJEDAO";2
"291920 LAURO DE FREITAS";5
"291930 LENCOIS";2
"291950 LIVRAMENTO DE NOSSA SENHORA";7
"291955 LUIS EDUARDO MAGALHAES";11
"291970 MACARANI";1
"291995 MAETINGA";1
"292010 MAIRI";3
"292020 MALHADA";2
"292050 MARACAS";9
"292060 MARAGOGIPE";3
"292070 MARAU";5
"292080 MARCIONILIO SOUZA";2
"292090 MASCOTE";14
"292100 MATA DE SAO JOAO";1
"292130 MILAGRES";1
"292140 MIRANGABA";5
"292150 MONTE SANTO";2
"292170 MORRO DO CHAPEU";2
"292180 MORTUGABA";2
"292190 MUCUGE";2
"292200 MUCURI";7
"292210 MUNDO NOVO";1
"292220 MUNIZ FERREIRA";1
"292230 MURITIBA";1
"292240 MUTUIPE";8
"292260 NILO PECANHA";1
"292275 NOVA IBIA";2
"292290 NOVA SOURE";5
"292300 NOVA VICOSA";3
"292303 NOVO HORIZONTE";2
"292305 NOVO TRIUNFO";2
"292335 OUROLANDIA";9
"292370 PARATINGA";1
"292380 PARIPIRANGA";3
"292390 PAU BRASIL";2
"292400 PAULO AFONSO";18
"292405 PE DE SERRA";3
"292410 PEDRAO";1
"292460 PINDOBACU";6
"292465 PINTADAS";1
"292467 PIRAI DO NORTE";2
"292470 PIRIPA";1
"292510 POCOES";13
"292520 POJUCA";8
"292525 PONTO NOVO";1
"292530 PORTO SEGURO";7
"292540 POTIRAGUA";8
"292575 PRESIDENTE TANCREDO NEVES";8
"292580 QUEIMADAS";6
"292593 QUIXABEIRA";3
"292600 REMANSO";3
"292620 RIACHAO DAS NEVES";2
"292630 RIACHAO DO JACUIPE";1
"292650 RIBEIRA DO AMPARO";1
"292660 RIBEIRA DO POMBAL";1
"292665 RIBEIRAO DO LARGO";2
"292670 RIO DE CONTAS";3
"292700 RIO REAL";7
"292710 RODELAS";7
"292720 RUY BARBOSA";4
"292730 SALINAS DA MARGARIDA";3
"292740 SALVADOR";176
"292750 SANTA BARBARA";7
"292760 SANTA BRIGIDA";1
"292770 SANTA CRUZ CABRALIA";9
"292800 SANTALUZ";1
"292810 SANTA MARIA DA VITORIA";7
"292820 SANTANA";3
"292840 SANTA RITA DE CASSIA";20
"292850 SANTA TERESINHA";1
"292860 SANTO AMARO";3
"292870 SANTO ANTONIO DE JESUS";9
"292880 SANTO ESTEVAO";3
"292890 SAO DESIDERIO";1
"292910 SAO FELIPE";1
"292920 SAO FRANCISCO DO CONDE";4
"292925 SAO GABRIEL";1
"292930 SAO GONCALO DOS CAMPOS";2
"292940 SAO MIGUEL DAS MATAS";3
"292970 SATIRO DIAS";4
"292980 SAUDE";1
"293010 SENHOR DO BONFIM";43
"293050 SERRINHA";8
"293060 SERROLANDIA";6
"293070 SIMOES FILHO";14
"293076 SITIO DO QUINTO";1
"293077 SOBRADINHO";2
"293080 SOUTO SOARES";2
"293090 TABOCAS DO BREJO VELHO";1
"293100 TANHACU";5
"293135 TEIXEIRA DE FREITAS";10
"293140 TEODORO SAMPAIO";2
"293150 TEOFILANDIA";2
"293160 TEOLANDIA";1
"293170 TERRA NOVA";1
"293180 TREMEDAL";3
"293190 TUCANO";4
"293200 UAUA";2
"293210 UBAIRA";2
"293240 UIBAI";3
"293245 UMBURANAS";4
"293270 URUCUCA";1
"293290 VALENCA";14
"293300 VALENTE";3
"293310 VARZEA DO POCO";7
"293315 VARZEA NOVA";9
"293325 VEREDA";1
"293330 VITORIA DA CONQUISTA";7
"293345 WANDERLEY";2
"293350 WENCESLAU GUIMARAES";6
"293360 XIQUE-XIQUE";11
"Total";1413
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
