Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Bahia
Hiper c/ Diabete por Município
Período:Jan/2010
"Município";"Hiper_c/_Diabete"
"292130 MILAGRES";7
"292150 MONTE SANTO";12
"292160 MORPARA";1
"292200 MUCURI";9
"292205 MULUNGU DO MORRO";2
"292210 MUNDO NOVO";3
"292220 MUNIZ FERREIRA";2
"292230 MURITIBA";10
"292240 MUTUIPE";4
"292260 NILO PECANHA";3
"292270 NOVA CANAA";2
"292275 NOVA IBIA";3
"292300 NOVA VICOSA";6
"292303 NOVO HORIZONTE";1
"292335 OUROLANDIA";1
"292350 PALMEIRAS";1
"292360 PARAMIRIM";1
"292370 PARATINGA";4
"292380 PARIPIRANGA";12
"292390 PAU BRASIL";1
"292400 PAULO AFONSO";111
"292405 PE DE SERRA";4
"292440 PILAO ARCADO";1
"292450 PINDAI";1
"292460 PINDOBACU";9
"292465 PINTADAS";1
"292480 PIRITIBA";1
"292490 PLANALTINO";4
"292510 POCOES";3
"292520 POJUCA";28
"292530 PORTO SEGURO";22
"292560 PRESIDENTE DUTRA";4
"292575 PRESIDENTE TANCREDO NEVES";9
"292580 QUEIMADAS";2
"292593 QUIXABEIRA";2
"292595 RAFAEL JAMBEIRO";12
"292600 REMANSO";5
"292620 RIACHAO DAS NEVES";1
"292630 RIACHAO DO JACUIPE";1
"292640 RIACHO DE SANTANA";7
"292650 RIBEIRA DO AMPARO";10
"292670 RIO DE CONTAS";1
"292730 SALINAS DA MARGARIDA";3
"292740 SALVADOR";117
"292750 SANTA BARBARA";2
"292760 SANTA BRIGIDA";2
"292780 SANTA CRUZ DA VITORIA";1
"292805 SANTA LUZIA";2
"292810 SANTA MARIA DA VITORIA";1
"292820 SANTANA";6
"292850 SANTA TERESINHA";2
"292860 SANTO AMARO";11
"292870 SANTO ANTONIO DE JESUS";16
"292880 SANTO ESTEVAO";17
"292890 SAO DESIDERIO";9
"292895 SAO DOMINGOS";1
"292900 SAO FELIX";2
"292910 SAO FELIPE";3
"292920 SAO FRANCISCO DO CONDE";3
"292925 SAO GABRIEL";17
"292930 SAO GONCALO DOS CAMPOS";3
"292935 SAO JOSE DA VITORIA";1
"292940 SAO MIGUEL DAS MATAS";4
"292950 SAO SEBASTIAO DO PASSE";2
"292980 SAUDE";5
"293000 SEBASTIAO LARANJEIRAS";1
"293010 SENHOR DO BONFIM";8
"293020 SENTO SE";13
"293040 SERRA PRETA";1
"293077 SOBRADINHO";5
"293080 SOUTO SOARES";6
"293090 TABOCAS DO BREJO VELHO";1
"293100 TANHACU";1
"293105 TANQUE NOVO";3
"293135 TEIXEIRA DE FREITAS";8
"293150 TEOFILANDIA";3
"293170 TERRA NOVA";1
"293180 TREMEDAL";2
"293190 TUCANO";10
"293220 UBAITABA";5
"293230 UBATA";2
"293240 UIBAI";2
"293245 UMBURANAS";2
"293260 URANDI";17
"293280 UTINGA";3
"293290 VALENCA";5
"293305 VARZEA DA ROCA";1
"293310 VARZEA DO POCO";2
"293330 VITORIA DA CONQUISTA";28
"293345 WANDERLEY";6
"293360 XIQUE-XIQUE";6
"Total";1656
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
