Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Bahia
Hiper c/ Diabete por Município
Período:Mai/2010
"Município";"Hiper_c/_Diabete"
"292190 MUCUGE";7
"292205 MULUNGU DO MORRO";1
"292210 MUNDO NOVO";1
"292220 MUNIZ FERREIRA";2
"292230 MURITIBA";3
"292240 MUTUIPE";8
"292260 NILO PECANHA";1
"292275 NOVA IBIA";3
"292290 NOVA SOURE";5
"292300 NOVA VICOSA";8
"292303 NOVO HORIZONTE";2
"292305 NOVO TRIUNFO";30
"292310 OLINDINA";1
"292335 OUROLANDIA";3
"292350 PALMEIRAS";2
"292370 PARATINGA";2
"292380 PARIPIRANGA";7
"292400 PAULO AFONSO";18
"292405 PE DE SERRA";7
"292460 PINDOBACU";10
"292465 PINTADAS";2
"292470 PIRIPA";2
"292480 PIRITIBA";1
"292490 PLANALTINO";1
"292510 POCOES";8
"292520 POJUCA";10
"292525 PONTO NOVO";2
"292530 PORTO SEGURO";45
"292540 POTIRAGUA";13
"292550 PRADO";4
"292560 PRESIDENTE DUTRA";3
"292575 PRESIDENTE TANCREDO NEVES";1
"292590 QUIJINGUE";1
"292593 QUIXABEIRA";3
"292595 RAFAEL JAMBEIRO";8
"292600 REMANSO";9
"292620 RIACHAO DAS NEVES";9
"292630 RIACHAO DO JACUIPE";6
"292640 RIACHO DE SANTANA";3
"292650 RIBEIRA DO AMPARO";4
"292660 RIBEIRA DO POMBAL";1
"292690 RIO DO PIRES";1
"292700 RIO REAL";17
"292710 RODELAS";8
"292730 SALINAS DA MARGARIDA";3
"292740 SALVADOR";118
"292760 SANTA BRIGIDA";2
"292770 SANTA CRUZ CABRALIA";2
"292780 SANTA CRUZ DA VITORIA";1
"292790 SANTA INES";1
"292810 SANTA MARIA DA VITORIA";4
"292820 SANTANA";2
"292840 SANTA RITA DE CASSIA";1
"292870 SANTO ANTONIO DE JESUS";15
"292880 SANTO ESTEVAO";3
"292890 SAO DESIDERIO";6
"292895 SAO DOMINGOS";2
"292900 SAO FELIX";1
"292920 SAO FRANCISCO DO CONDE";5
"292925 SAO GABRIEL";15
"292930 SAO GONCALO DOS CAMPOS";4
"292935 SAO JOSE DA VITORIA";1
"292940 SAO MIGUEL DAS MATAS";2
"292950 SAO SEBASTIAO DO PASSE";1
"292970 SATIRO DIAS";1
"292980 SAUDE";2
"293000 SEBASTIAO LARANJEIRAS";2
"293010 SENHOR DO BONFIM";11
"293020 SENTO SE";1
"293050 SERRINHA";8
"293070 SIMOES FILHO";84
"293076 SITIO DO QUINTO";1
"293077 SOBRADINHO";18
"293090 TABOCAS DO BREJO VELHO";2
"293100 TANHACU";3
"293120 TAPEROA";1
"293135 TEIXEIRA DE FREITAS";35
"293140 TEODORO SAMPAIO";1
"293150 TEOFILANDIA";12
"293160 TEOLANDIA";2
"293170 TERRA NOVA";6
"293180 TREMEDAL";2
"293210 UBAIRA";1
"293220 UBAITABA";6
"293240 UIBAI";6
"293245 UMBURANAS";3
"293250 UNA";2
"293260 URANDI";2
"293270 URUCUCA";10
"293280 UTINGA";3
"293290 VALENCA";13
"293305 VARZEA DA ROCA";1
"293310 VARZEA DO POCO";4
"293315 VARZEA NOVA";1
"293317 VARZEDO";1
"293325 VEREDA";7
"293330 VITORIA DA CONQUISTA";10
"293345 WANDERLEY";2
"293350 WENCESLAU GUIMARAES";1
"293360 XIQUE-XIQUE";2
"Total";1585
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
