Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Bahia
Hiper c/ Diabete por Município
Período:Jun/2010
"Município";"Hiper_c/_Diabete"
"292405 PE DE SERRA";4
"292460 PINDOBACU";5
"292465 PINTADAS";1
"292480 PIRITIBA";2
"292490 PLANALTINO";2
"292510 POCOES";7
"292520 POJUCA";6
"292525 PONTO NOVO";2
"292530 PORTO SEGURO";11
"292540 POTIRAGUA";8
"292575 PRESIDENTE TANCREDO NEVES";2
"292590 QUIJINGUE";1
"292593 QUIXABEIRA";1
"292595 RAFAEL JAMBEIRO";3
"292600 REMANSO";2
"292620 RIACHAO DAS NEVES";4
"292630 RIACHAO DO JACUIPE";3
"292640 RIACHO DE SANTANA";3
"292650 RIBEIRA DO AMPARO";6
"292660 RIBEIRA DO POMBAL";3
"292700 RIO REAL";5
"292740 SALVADOR";72
"292780 SANTA CRUZ DA VITORIA";3
"292810 SANTA MARIA DA VITORIA";1
"292820 SANTANA";5
"292860 SANTO AMARO";3
"292870 SANTO ANTONIO DE JESUS";8
"292880 SANTO ESTEVAO";4
"292890 SAO DESIDERIO";6
"292910 SAO FELIPE";2
"292920 SAO FRANCISCO DO CONDE";5
"292925 SAO GABRIEL";9
"292930 SAO GONCALO DOS CAMPOS";1
"292935 SAO JOSE DA VITORIA";1
"292950 SAO SEBASTIAO DO PASSE";2
"292970 SATIRO DIAS";1
"292980 SAUDE";2
"293010 SENHOR DO BONFIM";2
"293015 SERRA DO RAMALHO";4
"293020 SENTO SE";4
"293040 SERRA PRETA";1
"293050 SERRINHA";8
"293060 SERROLANDIA";1
"293070 SIMOES FILHO";51
"293077 SOBRADINHO";3
"293080 SOUTO SOARES";1
"293100 TANHACU";4
"293120 TAPEROA";1
"293135 TEIXEIRA DE FREITAS";7
"293150 TEOFILANDIA";10
"293160 TEOLANDIA";1
"293180 TREMEDAL";4
"293200 UAUA";1
"293220 UBAITABA";3
"293245 UMBURANAS";5
"293250 UNA";3
"293260 URANDI";1
"293270 URUCUCA";7
"293280 UTINGA";2
"293290 VALENCA";11
"293305 VARZEA DA ROCA";4
"293330 VITORIA DA CONQUISTA";4
"293345 WANDERLEY";8
"293350 WENCESLAU GUIMARAES";2
"293360 XIQUE-XIQUE";3
"Total";980
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
