Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Bahia
Hiper c/ Diabete por Município
Período:Abr/2010
"Município";"Hiper_c/_Diabete"
"292390 PAU BRASIL";3
"292400 PAULO AFONSO";24
"292405 PE DE SERRA";3
"292410 PEDRAO";1
"292460 PINDOBACU";13
"292465 PINTADAS";2
"292480 PIRITIBA";5
"292510 POCOES";15
"292520 POJUCA";6
"292525 PONTO NOVO";7
"292530 PORTO SEGURO";52
"292550 PRADO";2
"292560 PRESIDENTE DUTRA";1
"292575 PRESIDENTE TANCREDO NEVES";2
"292580 QUEIMADAS";1
"292590 QUIJINGUE";1
"292593 QUIXABEIRA";1
"292595 RAFAEL JAMBEIRO";11
"292600 REMANSO";6
"292620 RIACHAO DAS NEVES";7
"292630 RIACHAO DO JACUIPE";3
"292640 RIACHO DE SANTANA";2
"292650 RIBEIRA DO AMPARO";2
"292665 RIBEIRAO DO LARGO";1
"292670 RIO DE CONTAS";2
"292690 RIO DO PIRES";2
"292700 RIO REAL";6
"292720 RUY BARBOSA";1
"292740 SALVADOR";100
"292760 SANTA BRIGIDA";5
"292770 SANTA CRUZ CABRALIA";1
"292790 SANTA INES";1
"292810 SANTA MARIA DA VITORIA";3
"292820 SANTANA";9
"292850 SANTA TERESINHA";1
"292860 SANTO AMARO";1
"292870 SANTO ANTONIO DE JESUS";14
"292880 SANTO ESTEVAO";8
"292890 SAO DESIDERIO";5
"292900 SAO FELIX";1
"292905 SAO FELIX DO CORIBE";3
"292920 SAO FRANCISCO DO CONDE";3
"292925 SAO GABRIEL";1
"292930 SAO GONCALO DOS CAMPOS";2
"292935 SAO JOSE DA VITORIA";2
"292940 SAO MIGUEL DAS MATAS";7
"292950 SAO SEBASTIAO DO PASSE";3
"292970 SATIRO DIAS";1
"292980 SAUDE";1
"293010 SENHOR DO BONFIM";7
"293015 SERRA DO RAMALHO";2
"293020 SENTO SE";11
"293070 SIMOES FILHO";37
"293076 SITIO DO QUINTO";1
"293077 SOBRADINHO";3
"293080 SOUTO SOARES";4
"293100 TANHACU";3
"293120 TAPEROA";1
"293135 TEIXEIRA DE FREITAS";27
"293150 TEOFILANDIA";8
"293160 TEOLANDIA";2
"293170 TERRA NOVA";1
"293220 UBAITABA";1
"293240 UIBAI";7
"293245 UMBURANAS";6
"293250 UNA";3
"293260 URANDI";3
"293270 URUCUCA";2
"293280 UTINGA";1
"293290 VALENCA";5
"293305 VARZEA DA ROCA";3
"293315 VARZEA NOVA";4
"293317 VARZEDO";2
"293325 VEREDA";7
"293330 VITORIA DA CONQUISTA";11
"293345 WANDERLEY";3
"293350 WENCESLAU GUIMARAES";1
"293360 XIQUE-XIQUE";3
"Total";1408
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
