Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Bahia
Hiper c/ Diabete por Município
Período:Jul/2010
"Município";"Hiper_c/_Diabete"
"291550 ITAJUIPE";7
"291560 ITAMARAJU";16
"291580 ITAMBE";5
"291600 ITANHEM";2
"291610 ITAPARICA";2
"291620 ITAPE";2
"291630 ITAPEBI";2
"291640 ITAPETINGA";9
"291660 ITAPITANGA";1
"291680 ITARANTIM";1
"291700 ITIUBA";3
"291710 ITORORO";3
"291720 ITUACU";3
"291730 ITUBERA";5
"291740 JACARACI";1
"291750 JACOBINA";16
"291760 JAGUAQUARA";9
"291770 JAGUARARI";2
"291800 JEQUIE";17
"291820 JIQUIRICA";1
"291840 JUAZEIRO";48
"291850 JUSSARA";1
"291860 JUSSIAPE";1
"291875 LAGOA REAL";1
"291880 LAJE";1
"291920 LAURO DE FREITAS";3
"291930 LENCOIS";3
"291950 LIVRAMENTO DE NOSSA SENHORA";7
"291955 LUIS EDUARDO MAGALHAES";7
"291970 MACARANI";1
"291980 MACAUBAS";1
"291990 MACURURE";1
"291995 MAETINGA";1
"292010 MAIRI";1
"292020 MALHADA";1
"292050 MARACAS";2
"292070 MARAU";3
"292080 MARCIONILIO SOUZA";1
"292090 MASCOTE";2
"292100 MATA DE SAO JOAO";1
"292105 MATINA";5
"292130 MILAGRES";2
"292140 MIRANGABA";6
"292150 MONTE SANTO";1
"292170 MORRO DO CHAPEU";21
"292180 MORTUGABA";4
"292190 MUCUGE";15
"292200 MUCURI";1
"292210 MUNDO NOVO";1
"292220 MUNIZ FERREIRA";1
"292230 MURITIBA";1
"292240 MUTUIPE";7
"292250 NAZARE";2
"292265 NORDESTINA";1
"292290 NOVA SOURE";6
"292300 NOVA VICOSA";4
"292305 NOVO TRIUNFO";52
"292335 OUROLANDIA";2
"292370 PARATINGA";2
"292390 PAU BRASIL";3
"292400 PAULO AFONSO";8
"292405 PE DE SERRA";5
"292410 PEDRAO";1
"292460 PINDOBACU";7
"292465 PINTADAS";1
"292470 PIRIPA";2
"292480 PIRITIBA";7
"292490 PLANALTINO";10
"292510 POCOES";12
"292520 POJUCA";3
"292525 PONTO NOVO";2
"292530 PORTO SEGURO";11
"292540 POTIRAGUA";4
"292550 PRADO";1
"292560 PRESIDENTE DUTRA";1
"292575 PRESIDENTE TANCREDO NEVES";2
"292580 QUEIMADAS";9
"292593 QUIXABEIRA";4
"292595 RAFAEL JAMBEIRO";17
"292600 REMANSO";5
"292620 RIACHAO DAS NEVES";4
"292630 RIACHAO DO JACUIPE";2
"292650 RIBEIRA DO AMPARO";1
"292660 RIBEIRA DO POMBAL";4
"292665 RIBEIRAO DO LARGO";1
"292670 RIO DE CONTAS";2
"292700 RIO REAL";11
"292710 RODELAS";3
"292730 SALINAS DA MARGARIDA";2
"292740 SALVADOR";121
"292780 SANTA CRUZ DA VITORIA";1
"292800 SANTALUZ";1
"292810 SANTA MARIA DA VITORIA";8
"292820 SANTANA";1
"292860 SANTO AMARO";13
"292870 SANTO ANTONIO DE JESUS";14
"292880 SANTO ESTEVAO";10
"292890 SAO DESIDERIO";8
"292895 SAO DOMINGOS";8
"292905 SAO FELIX DO CORIBE";3
"292920 SAO FRANCISCO DO CONDE";9
"292925 SAO GABRIEL";1
"292935 SAO JOSE DA VITORIA";2
"292950 SAO SEBASTIAO DO PASSE";1
"292970 SATIRO DIAS";1
"292980 SAUDE";2
"293000 SEBASTIAO LARANJEIRAS";1
"293010 SENHOR DO BONFIM";15
"293015 SERRA DO RAMALHO";5
"293020 SENTO SE";6
"293050 SERRINHA";3
"293060 SERROLANDIA";3
"293070 SIMOES FILHO";24
"293076 SITIO DO QUINTO";2
"293077 SOBRADINHO";11
"293080 SOUTO SOARES";2
"293100 TANHACU";2
"293120 TAPEROA";1
"293135 TEIXEIRA DE FREITAS";8
"293140 TEODORO SAMPAIO";3
"293150 TEOFILANDIA";4
"293170 TERRA NOVA";2
"293180 TREMEDAL";5
"293190 TUCANO";1
"293200 UAUA";3
"293210 UBAIRA";3
"293220 UBAITABA";2
"293240 UIBAI";1
"293245 UMBURANAS";8
"293250 UNA";4
"293270 URUCUCA";17
"293280 UTINGA";1
"293290 VALENCA";9
"293305 VARZEA DA ROCA";7
"293310 VARZEA DO POCO";1
"293315 VARZEA NOVA";4
"293317 VARZEDO";7
"293325 VEREDA";1
"293330 VITORIA DA CONQUISTA";2
"293345 WANDERLEY";18
"293350 WENCESLAU GUIMARAES";5
"293360 XIQUE-XIQUE";6
"Total";1531
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
