Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Bahia
Hiper c/ Diabete por Município
Período:Mar/2010
"Município";"Hiper_c/_Diabete"
"291640 ITAPETINGA";8
"291650 ITAPICURU";5
"291670 ITAQUARA";1
"291680 ITARANTIM";1
"291685 ITATIM";2
"291690 ITIRUCU";11
"291700 ITIUBA";3
"291710 ITORORO";3
"291720 ITUACU";1
"291730 ITUBERA";1
"291733 IUIU";1
"291735 JABORANDI";8
"291740 JACARACI";4
"291750 JACOBINA";14
"291760 JAGUAQUARA";4
"291770 JAGUARARI";1
"291790 JANDAIRA";8
"291800 JEQUIE";28
"291810 JEREMOABO";2
"291820 JIQUIRICA";1
"291830 JITAUNA";1
"291840 JUAZEIRO";35
"291845 JUCURUCU";3
"291855 JUSSARI";1
"291875 LAGOA REAL";3
"291880 LAJE";5
"291890 LAJEDAO";3
"291920 LAURO DE FREITAS";3
"291930 LENCOIS";4
"291950 LIVRAMENTO DE NOSSA SENHORA";3
"291955 LUIS EDUARDO MAGALHAES";24
"291960 MACAJUBA";3
"291970 MACARANI";3
"291980 MACAUBAS";5
"291992 MADRE DE DEUS";1
"291995 MAETINGA";1
"292010 MAIRI";1
"292040 MANOEL VITORINO";1
"292050 MARACAS";9
"292070 MARAU";1
"292080 MARCIONILIO SOUZA";2
"292090 MASCOTE";1
"292100 MATA DE SAO JOAO";2
"292105 MATINA";4
"292130 MILAGRES";17
"292140 MIRANGABA";6
"292150 MONTE SANTO";19
"292170 MORRO DO CHAPEU";1
"292180 MORTUGABA";1
"292190 MUCUGE";29
"292200 MUCURI";2
"292205 MULUNGU DO MORRO";2
"292210 MUNDO NOVO";5
"292220 MUNIZ FERREIRA";6
"292230 MURITIBA";7
"292240 MUTUIPE";2
"292250 NAZARE";3
"292260 NILO PECANHA";2
"292270 NOVA CANAA";2
"292275 NOVA IBIA";3
"292290 NOVA SOURE";9
"292300 NOVA VICOSA";10
"292303 NOVO HORIZONTE";2
"292305 NOVO TRIUNFO";1
"292310 OLINDINA";1
"292335 OUROLANDIA";10
"292350 PALMEIRAS";3
"292370 PARATINGA";2
"292380 PARIPIRANGA";21
"292390 PAU BRASIL";1
"292400 PAULO AFONSO";101
"292405 PE DE SERRA";4
"292410 PEDRAO";3
"292460 PINDOBACU";8
"292465 PINTADAS";7
"292510 POCOES";15
"292520 POJUCA";11
"292525 PONTO NOVO";2
"292530 PORTO SEGURO";125
"292550 PRADO";3
"292560 PRESIDENTE DUTRA";3
"292575 PRESIDENTE TANCREDO NEVES";1
"292580 QUEIMADAS";3
"292593 QUIXABEIRA";2
"292595 RAFAEL JAMBEIRO";14
"292600 REMANSO";6
"292620 RIACHAO DAS NEVES";6
"292640 RIACHO DE SANTANA";13
"292650 RIBEIRA DO AMPARO";39
"292660 RIBEIRA DO POMBAL";4
"292670 RIO DE CONTAS";2
"292690 RIO DO PIRES";2
"292700 RIO REAL";32
"292710 RODELAS";5
"292730 SALINAS DA MARGARIDA";4
"292740 SALVADOR";161
"292760 SANTA BRIGIDA";1
"292770 SANTA CRUZ CABRALIA";1
"292805 SANTA LUZIA";2
"292810 SANTA MARIA DA VITORIA";5
"292820 SANTANA";5
"292850 SANTA TERESINHA";5
"292860 SANTO AMARO";5
"292870 SANTO ANTONIO DE JESUS";21
"292880 SANTO ESTEVAO";15
"292890 SAO DESIDERIO";1
"292895 SAO DOMINGOS";3
"292900 SAO FELIX";6
"292905 SAO FELIX DO CORIBE";4
"292920 SAO FRANCISCO DO CONDE";29
"292925 SAO GABRIEL";10
"292930 SAO GONCALO DOS CAMPOS";5
"292940 SAO MIGUEL DAS MATAS";9
"292950 SAO SEBASTIAO DO PASSE";4
"292960 SAPEACU";2
"292970 SATIRO DIAS";2
"292980 SAUDE";2
"293010 SENHOR DO BONFIM";9
"293015 SERRA DO RAMALHO";1
"293020 SENTO SE";16
"293050 SERRINHA";3
"293070 SIMOES FILHO";9
"293076 SITIO DO QUINTO";9
"293077 SOBRADINHO";3
"293090 TABOCAS DO BREJO VELHO";1
"293100 TANHACU";2
"293135 TEIXEIRA DE FREITAS";15
"293140 TEODORO SAMPAIO";2
"293150 TEOFILANDIA";35
"293170 TERRA NOVA";3
"293180 TREMEDAL";1
"293200 UAUA";1
"293220 UBAITABA";6
"293240 UIBAI";1
"293250 UNA";6
"293260 URANDI";3
"293270 URUCUCA";7
"293280 UTINGA";2
"293290 VALENCA";7
"293305 VARZEA DA ROCA";1
"293310 VARZEA DO POCO";4
"293315 VARZEA NOVA";2
"293320 VERA CRUZ";1
"293325 VEREDA";6
"293330 VITORIA DA CONQUISTA";23
"293345 WANDERLEY";5
"293350 WENCESLAU GUIMARAES";6
"Total";2192
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
