Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos - Bahia
Hiper c/ Diabete por Município
Período:Ago/2010
"Município";"Hiper_c/_Diabete"
"291280 IBIRAPUA";4
"291340 IGAPORA";8
"291345 IGRAPIUNA";4
"291350 IGUAI";6
"291360 ILHEUS";22
"291370 INHAMBUPE";7
"291390 IPIAU";6
"291400 IPIRA";10
"291430 IRAMAIA";6
"291440 IRAQUARA";2
"291450 IRARA";6
"291460 IRECE";1
"291465 ITABELA";2
"291470 ITABERABA";8
"291480 ITABUNA";20
"291490 ITACARE";15
"291520 ITAGIBA";7
"291530 ITAGIMIRIM";1
"291550 ITAJUIPE";3
"291560 ITAMARAJU";28
"291580 ITAMBE";2
"291600 ITANHEM";4
"291610 ITAPARICA";2
"291620 ITAPE";4
"291630 ITAPEBI";2
"291640 ITAPETINGA";3
"291650 ITAPICURU";2
"291660 ITAPITANGA";4
"291670 ITAQUARA";2
"291680 ITARANTIM";1
"291685 ITATIM";1
"291690 ITIRUCU";3
"291700 ITIUBA";5
"291710 ITORORO";2
"291720 ITUACU";1
"291730 ITUBERA";6
"291750 JACOBINA";25
"291760 JAGUAQUARA";6
"291770 JAGUARARI";2
"291800 JEQUIE";34
"291810 JEREMOABO";1
"291820 JIQUIRICA";2
"291830 JITAUNA";8
"291840 JUAZEIRO";46
"291850 JUSSARA";6
"291860 JUSSIAPE";1
"291870 LAFAIETE COUTINHO";1
"291875 LAGOA REAL";1
"291880 LAJE";4
"291905 LAJEDO DO TABOCAL";1
"291920 LAURO DE FREITAS";3
"291930 LENCOIS";1
"291950 LIVRAMENTO DE NOSSA SENHORA";5
"291955 LUIS EDUARDO MAGALHAES";3
"291970 MACARANI";4
"291980 MACAUBAS";2
"291992 MADRE DE DEUS";1
"292010 MAIRI";1
"292020 MALHADA";1
"292050 MARACAS";8
"292070 MARAU";5
"292080 MARCIONILIO SOUZA";1
"292090 MASCOTE";1
"292100 MATA DE SAO JOAO";5
"292105 MATINA";3
"292120 MIGUEL CALMON";3
"292130 MILAGRES";7
"292140 MIRANGABA";3
"292145 MIRANTE";1
"292150 MONTE SANTO";3
"292160 MORPARA";4
"292170 MORRO DO CHAPEU";10
"292180 MORTUGABA";1
"292190 MUCUGE";8
"292200 MUCURI";14
"292205 MULUNGU DO MORRO";2
"292210 MUNDO NOVO";7
"292230 MURITIBA";5
"292240 MUTUIPE";12
"292250 NAZARE";3
"292260 NILO PECANHA";1
"292265 NORDESTINA";3
"292270 NOVA CANAA";2
"292275 NOVA IBIA";1
"292290 NOVA SOURE";3
"292300 NOVA VICOSA";5
"292305 NOVO TRIUNFO";4
"292335 OUROLANDIA";18
"292350 PALMEIRAS";2
"292360 PARAMIRIM";1
"292370 PARATINGA";3
"292380 PARIPIRANGA";5
"292400 PAULO AFONSO";8
"292405 PE DE SERRA";8
"292410 PEDRAO";2
"292460 PINDOBACU";13
"292480 PIRITIBA";11
"292490 PLANALTINO";15
"292510 POCOES";11
"292520 POJUCA";12
"292525 PONTO NOVO";1
"292530 PORTO SEGURO";16
"292540 POTIRAGUA";2
"292550 PRADO";1
"292575 PRESIDENTE TANCREDO NEVES";11
"292580 QUEIMADAS";12
"292590 QUIJINGUE";2
"292593 QUIXABEIRA";1
"292595 RAFAEL JAMBEIRO";4
"292600 REMANSO";5
"292620 RIACHAO DAS NEVES";3
"292630 RIACHAO DO JACUIPE";3
"292650 RIBEIRA DO AMPARO";2
"292660 RIBEIRA DO POMBAL";5
"292670 RIO DE CONTAS";2
"292700 RIO REAL";15
"292710 RODELAS";8
"292730 SALINAS DA MARGARIDA";1
"292740 SALVADOR";152
"292750 SANTA BARBARA";3
"292790 SANTA INES";1
"292800 SANTALUZ";2
"292810 SANTA MARIA DA VITORIA";10
"292820 SANTANA";5
"292840 SANTA RITA DE CASSIA";5
"292850 SANTA TERESINHA";2
"292860 SANTO AMARO";2
"292870 SANTO ANTONIO DE JESUS";14
"292880 SANTO ESTEVAO";41
"292890 SAO DESIDERIO";1
"292895 SAO DOMINGOS";1
"292920 SAO FRANCISCO DO CONDE";12
"292925 SAO GABRIEL";1
"292935 SAO JOSE DA VITORIA";1
"292940 SAO MIGUEL DAS MATAS";1
"292950 SAO SEBASTIAO DO PASSE";9
"292980 SAUDE";4
"293000 SEBASTIAO LARANJEIRAS";1
"293010 SENHOR DO BONFIM";20
"293015 SERRA DO RAMALHO";3
"293020 SENTO SE";7
"293040 SERRA PRETA";4
"293050 SERRINHA";9
"293060 SERROLANDIA";6
"293070 SIMOES FILHO";27
"293076 SITIO DO QUINTO";76
"293077 SOBRADINHO";5
"293080 SOUTO SOARES";4
"293090 TABOCAS DO BREJO VELHO";1
"293100 TANHACU";1
"293135 TEIXEIRA DE FREITAS";10
"293150 TEOFILANDIA";1
"293160 TEOLANDIA";2
"293170 TERRA NOVA";2
"293180 TREMEDAL";5
"293190 TUCANO";3
"293200 UAUA";1
"293210 UBAIRA";3
"293220 UBAITABA";4
"293240 UIBAI";4
"293245 UMBURANAS";5
"293250 UNA";5
"293260 URANDI";3
"293270 URUCUCA";5
"293280 UTINGA";2
"293290 VALENCA";18
"293305 VARZEA DA ROCA";3
"293310 VARZEA DO POCO";3
"293315 VARZEA NOVA";2
"293317 VARZEDO";8
"293330 VITORIA DA CONQUISTA";5
"293345 WANDERLEY";5
"293350 WENCESLAU GUIMARAES";7
"293360 XIQUE-XIQUE";11
"Total";1878
 Fonte: Ministério da Saúde - Sistema de Cadastramento e Acompanhamento de Hipertensos e Diabéticos
